hkdobrev;13;131;14;21;852;1371;1032;0.005813953488372093
rschiang;2398;1;1.0
timjb;663;82;47;2262;793;0.005044136191677175
cono;2382;1;1.0
Aaron1011;81;2299;82;0.024390243902439025
alaingilbert;2379;1;1.0
timm;2378;1;1.0
haileys;51;40;48;448;414;1370;1004;0.00796812749003984
jayphelps;547;1825;548;0.0036496350364963502
windley;2371;1;1.0
jsocol;2368;1;1.0
vszakats;104;615;2;4;1641;726;0.006887052341597796
calavera;346;2364;347;0.005763688760806916
HQ063;5;2355;6;0.3333333333333333
xandkar;87;778;1491;867;0.00461361014994233
kethomassen;35;2318;37;0.08108108108108109
adityam;21;2330;22;0.09090909090909091
robin850;2350;1;1.0
abahgat;2345;1;1.0
sethvargo;45;490;1854;536;0.005597014925373134
julik;2473;1;1.0
larsbrinkhoff;24;16;23;103;15;234;6;5;43;9;6;8;3;10;21;23;2;6;4;2;2;11;14;2;2;11;3;2;4;2;15;2;6;13;3;5;9;62;16;79;214;10;10;2;4;12;40;2;5;13;5;9;13;100;1076;1284;0.05685358255451713
Dav1dde;2337;1;1.0
zulus;2336;1;1.0
acgetchell;5;2327;6;0.3333333333333333
Mouq;2326;2;1.0
johnjcamilleri;24;2040;11;250;2076;0.0019267822736030828
r0man;2325;1;1.0
matkoniecz;2323;1;1.0
webhat;250;2073;251;0.00796812749003984
faithanne;2322;1;1.0
Jaxan;8;379;1928;388;0.007731958762886598
le717;2308;1;1.0
robstoll;2301;1;1.0
thorn0;2298;1;1.0
glts;2298;1;1.0
andygrunwald;2451;1;1.0
Jaykul;2;2284;3;0.6666666666666666
SparkysWidgets;149;2135;150;0.013333333333333334
olivergondza;2284;1;1.0
WestleyArgentum;2280;1;1.0
qqshfox;8;147;2518;156;0.019230769230769232
sstephenson;3;2277;4;0.5
Sheeo;2276;1;1.0
jeabakker;2273;1;1.0
danluu;2272;1;1.0
lukaselmer;9;2261;10;0.2
PaulBone;186;49;2269;236;0.012711864406779662
hoelzro;20;16;30;17;5;129;176;1876;394;0.02030456852791878
Bartvds;2345;1;1.0
myguidingstar;204;2262;205;0.00975609756097561
frans-k;2262;1;1.0
kashif;175;2262;176;0.011363636363636364
bricker;2261;1;1.0
GordonSmith;79;2777;516;2857;0.0010500525026251313
GreatEmerald;206;2258;207;0.00966183574879227
afischer;2258;2;1.0
eschulte;54;2258;56;0.05357142857142857
wjk;2257;1;1.0
jvanegmond;2253;1;1.0
standage;2252;1;1.0
jimhester;45;2204;46;0.043478260869565216
